id,lux,duty,ref,time_ms
0,44.86,0.0000,0.00,14545537
0,44.86,0.0000,0.00,14555416
0,27.50,0.0000,0.00,14565412
0,27.50,0.0000,0.00,14575401
0,27.50,0.0000,0.00,14585406
0,16.26,0.0000,0.00,14595407
0,16.26,0.0000,0.00,14605409
0,16.26,0.0000,0.00,14615406
0,16.26,0.0000,0.00,14625398
0,9.06,0.0000,0.00,14635406
0,9.06,0.0000,0.00,14645394
0,9.06,0.0000,0.00,14655398
0,9.06,0.0000,0.00,14665404
0,9.06,0.0000,0.00,14675403
0,9.06,0.0000,0.00,14685388
0,4.22,0.0000,0.00,14695399
0,4.22,0.0000,0.00,14705389
0,4.22,0.0000,0.00,14715405
0,4.22,0.0000,0.00,14725409
0,4.22,0.0000,0.00,14735404
0,4.22,0.0000,0.00,14745399
0,3.78,0.0000,0.00,14755402
0,3.36,0.0000,0.00,14765406
0,3.00,0.0000,0.00,14775404
0,2.76,0.0000,0.00,14785401
0,2.48,0.0000,0.00,14795412
0,2.25,0.0000,0.00,14805415
0,2.03,0.0000,0.00,14815406
0,1.81,0.0000,0.00,14825401
0,1.63,0.0000,0.00,14835390
0,1.47,0.0000,0.00,14845403
0,1.34,0.0000,0.00,14855405
0,1.23,0.0000,0.00,14865389
0,1.11,0.0000,0.00,14875403
0,1.01,0.0000,0.00,14885415
0,0.92,0.0000,0.00,14895420
0,0.84,0.0000,0.00,14905408
0,0.79,0.0000,0.00,14915405
0,0.70,0.0000,0.00,14925401
0,0.64,0.0000,0.00,14935404
0,0.58,0.0000,0.00,14945403
0,0.54,0.0000,0.00,14955409
0,0.52,0.0000,0.00,14965406
0,0.46,0.0000,0.00,14975394
0,0.42,0.0000,0.00,14985404
0,0.39,0.0000,0.00,14995407
0,0.36,0.0000,0.00,15005407
0,0.34,0.0000,0.00,15015404
0,0.31,0.0000,0.00,15025407
0,0.28,0.0000,0.00,15035420
0,0.28,0.0000,0.00,15045408
0,0.26,0.0000,0.00,15055392
0,0.23,0.0000,0.00,15065408
0,0.22,0.0000,0.00,15075410
0,0.21,0.0000,0.00,15085419
0,0.19,0.0000,0.00,15095416
0,0.18,0.0000,0.00,15105409
0,0.17,0.0000,0.00,15115418
0,0.15,0.0000,0.00,15125405
0,0.15,0.0000,0.00,15135407
0,0.14,0.0000,0.00,15145395
0,0.13,0.0000,0.00,15155402
0,0.13,0.0000,0.00,15165407
0,0.12,0.0000,0.00,15175401
0,0.12,0.0000,0.00,15185395
0,0.12,0.0000,0.00,15195411
0,0.10,0.0000,0.00,15205416
