id,lux,duty,ref,time_ms
0,44.59,0.0000,30.00,13315561
0,44.59,0.0000,30.00,13325428
0,27.16,0.2842,30.00,13335410
0,27.16,0.2842,30.00,13345394
0,27.16,0.2842,30.00,13355405
0,27.16,0.2842,30.00,13365408
0,27.16,0.2842,30.00,13375410
0,27.16,0.2842,30.00,13385406
0,24.18,0.5823,30.00,13395392
0,22.43,0.7573,30.00,13405410
0,21.14,0.8862,30.00,13415391
0,21.14,0.8862,30.00,13425393
0,21.14,0.8862,30.00,13435392
0,21.14,0.8862,30.00,13445400
0,21.14,0.8862,30.00,13455393
0,21.14,0.8862,30.00,13465386
0,22.66,0.7338,30.00,13475403
0,24.97,0.5030,30.00,13485391
0,27.16,0.2842,30.00,13495400
0,29.33,0.0666,30.00,13505398
0,29.33,0.0666,30.00,13515395
0,29.33,0.0666,30.00,13525401
0,29.33,0.0666,30.00,13535404
0,17.83,1.0000,30.00,13545404
0,17.83,1.0000,30.00,13555408
0,17.83,1.0000,30.00,13565405
0,17.83,1.0000,30.00,13575402
0,17.83,1.0000,30.00,13585391
0,30.16,0.0000,30.00,13595387
0,30.16,0.0000,30.00,13605402
0,30.16,0.0000,30.00,13615406
0,30.16,0.0000,30.00,13625402
0,17.22,1.0000,30.00,13635388
0,17.22,1.0000,30.00,13645401
0,17.22,1.0000,30.00,13655391
0,17.22,1.0000,30.00,13665405
0,17.22,1.0000,30.00,13675407
0,29.88,0.0120,30.00,13685407
0,29.88,0.0120,30.00,13695409
0,29.88,0.0120,30.00,13705411
0,29.88,0.0120,30.00,13715402
0,17.53,1.0000,30.00,13725405
0,17.53,1.0000,30.00,13735403
0,17.53,1.0000,30.00,13745402
0,17.53,1.0000,30.00,13755396
0,17.53,1.0000,30.00,13765389
0,30.09,0.0000,30.00,13775408
0,30.09,0.0000,30.00,13785405
0,30.09,0.0000,30.00,13795391
0,30.09,0.0000,30.00,13805405
0,17.16,1.0000,30.00,13815404
0,17.16,1.0000,30.00,13825405
0,17.16,1.0000,30.00,13835401
0,17.16,1.0000,30.00,13845404
0,17.16,1.0000,30.00,13855393
0,29.98,0.0017,30.00,13865409
0,29.98,0.0017,30.00,13875396
0,29.98,0.0017,30.00,13885404
0,29.98,0.0017,30.00,13895404
0,17.18,1.0000,30.00,13905393
0,17.18,1.0000,30.00,13915393
0,17.18,1.0000,30.00,13925394
0,17.18,1.0000,30.00,13935388
0,17.18,1.0000,30.00,13945407
0,29.74,0.0257,30.00,13955416
0,29.74,0.0257,30.00,13965408
0,29.74,0.0257,30.00,13975402
0,29.74,0.0257,30.00,13985402
0,18.30,1.0000,30.00,13995406
0,18.30,1.0000,30.00,14005398
0,18.30,1.0000,30.00,14015390
0,18.30,1.0000,30.00,14025404
0,18.30,1.0000,30.00,14035395
0,30.26,0.0000,30.00,14045408
0,30.26,0.0000,30.00,14055390
0,30.26,0.0000,30.00,14065395
0,30.26,0.0000,30.00,14075392
0,17.55,1.0000,30.00,14085404
0,17.55,1.0000,30.00,14095401
0,17.55,1.0000,30.00,14105394
0,17.55,1.0000,30.00,14115403
0,17.55,1.0000,30.00,14125408
0,29.78,0.0223,30.00,14135409
0,29.78,0.0223,30.00,14145406
0,29.78,0.0223,30.00,14155396
0,29.78,0.0223,30.00,14165400
0,18.08,1.0000,30.00,14175404
0,18.08,1.0000,30.00,14185406
0,18.08,1.0000,30.00,14195406
0,18.08,1.0000,30.00,14205396
0,18.08,1.0000,30.00,14215399
0,30.05,0.0000,30.00,14225403
0,30.05,0.0000,30.00,14235409
